calc label energy
sn2_A_E_D_B_C_B_sn2_A_E_A_B_C_B sn2_A_E_D_B_C_B_sn2_A_E_A_B_C_B -3010.960486817685
sn2_A_A_D_A_A_A_sn2_A_A_A_A_A_A sn2_A_A_D_A_A_A_sn2_A_A_A_A_A_A -384.020277031626
sn2_D_A_C_C_A_C_sn2_C_A_C_C_A_C sn2_D_A_C_C_A_C_sn2_C_A_C_C_A_C -730.439875824156
sn2_D_D_E_A_C_B_sn2_D_D_E_A_A_B sn2_D_D_E_A_C_B_sn2_D_D_E_A_A_B -411.941932590137
sn2_E_D_A_E_A_B_sn2_E_D_A_A_A_B sn2_E_D_A_E_A_B_sn2_E_D_A_A_A_B -427.992553510111
sn2_C_D_D_D_A_B_sn2_C_D_D_D_A_C sn2_C_D_D_D_A_B_sn2_C_D_D_D_A_C -848.045055654426
sn2_A_C_E_E_C_D_sn2_A_C_E_E_B_D sn2_A_C_E_E_C_D_sn2_A_C_E_E_B_D -3314.155882856024
sn2_A_D_A_A_A_D_sn2_A_A_A_A_A_D sn2_A_D_A_A_A_D_sn2_A_A_A_A_A_D -3087.006063634322
sn2_E_C_C_A_B_A_sn2_E_C_C_A_A_A sn2_E_C_C_A_B_A_sn2_E_C_C_A_A_A -418.545591827993
sn2_C_A_E_C_B_A_sn2_C_A_D_C_B_A sn2_C_A_E_C_B_A_sn2_C_A_D_C_B_A -762.517454149829
sn2_D_C_E_E_B_A_sn2_D_C_E_E_B_C sn2_D_C_E_E_B_A_sn2_D_C_E_E_B_C -1240.149298917294
sn2_D_A_D_D_B_D_sn2_E_A_D_D_B_D sn2_D_A_D_D_B_D_sn2_E_A_D_D_B_D -3242.890647524336
sn2_D_B_D_A_A_A_sn2_D_D_D_A_A_A sn2_D_B_D_A_A_A_sn2_D_D_D_A_A_A -296.719719776811
sn2_D_A_B_E_C_C_sn2_D_A_B_E_C_B sn2_D_A_B_E_C_C_sn2_D_A_B_E_C_B -3050.164579399865
sn2_D_D_D_D_A_A_sn2_A_D_D_D_A_A sn2_D_D_D_D_A_A_sn2_A_D_D_D_A_A -296.727942903694
sn2_E_D_A_B_A_B_sn2_E_D_A_A_A_B sn2_E_D_A_B_A_B_sn2_E_D_A_A_A_B -427.992553396645
sn2_D_A_A_E_B_C_sn2_D_A_A_E_B_B sn2_D_A_A_E_B_C_sn2_D_A_A_E_B_B -732.779459606090
sn2_A_C_E_E_A_A_sn2_A_D_E_E_A_A sn2_A_C_E_E_A_A_sn2_A_D_E_E_A_A -328.794254063350
sn2_A_A_A_E_B_B_sn2_D_A_A_E_B_B sn2_A_A_A_E_B_B_sn2_D_A_A_E_B_B -732.779474809613
sn2_D_A_A_A_A_D_sn2_D_A_A_C_A_D sn2_D_A_A_A_A_D_sn2_D_A_A_C_A_D -2882.843274553141
sn2_D_D_C_A_C_D_sn2_D_D_C_A_C_A sn2_D_D_C_A_C_D_sn2_D_D_C_A_C_A -2822.841609089314
sn2_E_E_A_C_A_B_sn2_C_E_A_C_A_B sn2_E_E_A_C_A_B_sn2_C_E_A_C_A_B -592.964342978725
sn2_A_D_D_D_B_A_sn2_A_A_D_D_B_A sn2_A_D_D_D_B_A_sn2_A_A_D_D_B_A -782.534938935622
sn2_B_A_D_A_A_B_sn2_B_A_A_A_A_B sn2_B_A_D_A_A_B_sn2_B_A_A_A_A_B -592.973260534600
sn2_D_D_B_E_A_B_sn2_D_D_A_E_A_B sn2_D_D_B_E_A_B_sn2_D_D_A_E_A_B -411.942009391641
sn2_C_E_A_A_C_A_sn2_C_C_A_A_C_A sn2_C_E_A_A_C_A_sn2_C_C_A_A_C_A -2836.550717278486
sn2_A_A_A_E_A_B_sn2_A_D_A_E_A_B sn2_A_A_A_E_A_B_sn2_A_D_A_E_A_B -669.016509370580
sn2_A_D_E_D_A_D_sn2_A_D_E_B_A_D sn2_A_D_E_D_A_D_sn2_A_D_E_B_A_D -3050.164015849771
sn2_C_A_B_A_A_C_sn2_C_A_B_A_B_C sn2_C_A_B_A_A_C_sn2_C_A_B_A_B_C -1294.651539698220
sn2_C_E_A_E_A_A_sn2_C_E_A_E_A_D sn2_C_E_A_E_A_A_sn2_C_E_A_E_A_D -2954.102317409895
sn2_A_D_A_E_A_A_sn2_A_D_A_A_A_A sn2_A_D_A_E_A_A_sn2_A_D_A_A_A_A -218.321033751883
sn2_A_C_C_B_C_B_sn2_A_C_C_E_C_B sn2_A_C_C_B_C_B_sn2_A_C_C_E_C_B -3034.126140042213
sn2_A_D_E_C_A_C_sn2_A_D_A_C_A_C sn2_A_D_E_C_A_C_sn2_A_D_A_C_A_C -769.644993287677
sn2_C_E_C_E_A_C_sn2_A_E_C_E_A_C sn2_C_E_C_E_A_C_sn2_A_E_C_E_A_C -840.921869214669
sn2_A_B_A_E_B_B_sn2_A_E_A_E_B_B sn2_A_B_A_E_B_B_sn2_A_E_A_E_B_B -748.815240996983
sn2_D_C_A_B_C_C_sn2_C_C_A_B_C_C sn2_D_C_A_B_C_C_sn2_C_C_A_B_C_C -3261.269398414271
sn2_E_B_A_A_A_C_sn2_E_E_A_A_A_C sn2_E_B_A_A_A_C_sn2_E_E_A_A_A_C -881.725504995171
sn2_E_B_D_A_A_A_sn2_E_D_D_A_A_A sn2_E_B_D_A_A_A_sn2_E_D_D_A_A_A -530.631150871812
sn2_C_D_C_C_C_A_sn2_C_D_C_A_C_A sn2_C_D_C_C_C_A_sn2_C_D_C_A_C_A -2895.745542804793
sn2_E_C_D_A_A_D_sn2_E_C_D_E_A_D sn2_E_C_D_A_A_D_sn2_E_C_D_E_A_D -2990.958647038119
sn2_E_D_C_C_B_B_sn2_E_D_C_B_B_B sn2_E_D_C_C_B_B_sn2_E_D_C_B_B_B -976.159206794240
sn2_C_A_C_C_B_A_sn2_C_A_C_E_B_A sn2_C_A_C_C_B_A_sn2_C_A_C_E_B_A -778.569993138844
sn2_A_E_A_A_A_A_sn2_A_A_A_A_A_A sn2_A_E_A_A_A_A_sn2_A_A_A_A_A_A -384.020221591919
sn2_A_A_C_E_B_B_sn2_A_A_C_A_B_B sn2_A_A_C_E_B_B_sn2_A_A_C_A_B_B -730.440890459784
sn2_D_E_A_B_B_A_sn2_D_E_A_E_B_A sn2_D_E_A_B_B_A_sn2_D_E_A_E_B_A -688.821079219709
sn2_D_A_A_E_A_D_sn2_D_A_A_C_A_D sn2_D_A_A_E_A_D_sn2_D_A_A_C_A_D -2882.843274553141
sn2_A_A_C_A_A_B_sn2_A_A_C_A_A_D sn2_A_A_C_A_A_B_sn2_A_A_C_A_A_D -2843.639753665902
sn2_B_A_B_C_B_B_sn2_D_A_B_C_B_B sn2_B_A_B_C_B_B_sn2_D_A_B_C_B_B -973.805638433691
sn2_D_B_A_A_A_B_sn2_D_B_A_C_A_B sn2_D_B_A_A_A_B_sn2_D_B_A_C_A_B -592.954340384567
sn2_C_A_B_E_C_B_sn2_D_A_B_E_C_B sn2_C_A_B_E_C_B_sn2_D_A_B_E_C_B -3050.164579399870
sn2_A_C_E_B_C_A_sn2_A_C_E_A_C_A sn2_A_C_E_B_C_A_sn2_A_C_E_A_C_A -2799.682711460038
sn2_D_D_D_D_A_B_sn2_E_D_D_D_A_B sn2_D_D_D_D_A_B_sn2_E_D_D_D_A_B -890.813812515901
sn2_A_A_B_E_A_D_sn2_A_A_B_D_A_D sn2_A_A_B_E_A_D_sn2_A_A_B_D_A_D -2993.318079277939
sn2_D_A_B_A_C_C_sn2_D_A_B_A_C_B sn2_D_A_B_A_C_C_sn2_D_A_B_A_C_B -2994.926156285506
sn2_B_A_A_D_B_D_sn2_C_A_A_D_B_D sn2_B_A_A_D_B_D_sn2_C_A_A_D_B_D -3242.890665790143
sn2_A_D_A_C_A_A_sn2_A_D_A_A_A_A sn2_A_D_A_C_A_A_sn2_A_D_A_A_A_A -514.599716403937
sn2_C_A_C_C_B_A_sn2_C_A_C_B_B_A sn2_C_A_C_C_B_A_sn2_C_A_C_B_B_A -927.500113282955
sn2_A_A_D_A_C_C_sn2_A_A_A_A_C_C sn2_A_A_D_A_C_C_sn2_A_A_A_A_C_C -3203.694853642419
sn2_C_E_D_E_A_B_sn2_C_E_D_A_A_B sn2_C_E_D_E_A_B_sn2_C_E_D_A_A_B -464.844533060530
sn2_C_D_D_D_A_A_sn2_E_D_D_D_A_A sn2_C_D_D_D_A_A_sn2_E_D_D_D_A_A -418.534502995100
sn2_E_D_E_A_A_B_sn2_E_D_A_A_A_B sn2_E_D_E_A_A_B_sn2_E_D_A_A_A_B -427.992553510111
sn2_E_C_A_A_A_A_sn2_E_C_C_A_A_A sn2_E_C_A_A_A_A_sn2_E_C_C_A_A_A -418.545591827993
sn2_E_B_C_A_A_C_sn2_A_B_C_A_A_C sn2_E_B_C_A_A_C_sn2_A_B_C_A_A_C -934.606810899065
sn2_D_B_D_A_A_A_sn2_D_B_D_A_A_B sn2_D_B_D_A_A_A_sn2_D_B_D_A_A_B -560.898174323532
sn2_A_A_E_E_B_B_sn2_E_A_E_E_B_B sn2_A_A_E_E_B_B_sn2_E_A_E_E_B_B -785.679465998392
sn2_A_A_B_A_C_C_sn2_A_A_A_A_C_C sn2_A_A_B_A_C_C_sn2_A_A_A_A_C_C -3203.694853642422
sn2_A_A_D_E_A_A_sn2_A_D_D_E_A_A sn2_A_A_D_E_A_A_sn2_A_D_D_E_A_A -418.534509007108
sn2_E_C_A_B_A_B_sn2_E_E_A_B_A_B sn2_E_C_A_B_A_B_sn2_E_E_A_B_A_B -629.809787935275
sn2_D_A_D_C_B_A_sn2_C_A_D_C_B_A sn2_D_A_D_C_B_A_sn2_C_A_D_C_B_A -762.524249129333
sn2_D_A_D_E_C_B_sn2_D_A_B_E_C_B sn2_D_A_D_E_C_B_sn2_D_A_B_E_C_B -3050.164597563401
sn2_D_A_E_E_A_C_sn2_E_A_E_E_A_C sn2_D_A_E_E_A_C_sn2_E_A_E_E_A_C -769.640876710242
sn2_A_D_A_A_C_C_sn2_B_D_A_A_C_C sn2_A_D_A_A_C_C_sn2_B_D_A_A_C_C -3337.306320226042
sn2_C_E_A_E_B_A_sn2_D_E_A_E_B_A sn2_C_E_A_E_B_A_sn2_D_E_A_E_B_A -688.821079219709
sn2_C_C_A_D_A_C_sn2_C_C_B_D_A_C sn2_C_C_A_D_A_C_sn2_C_C_B_D_A_C -769.642065117759
sn2_A_D_A_A_C_A_sn2_C_D_A_A_C_A sn2_A_D_A_A_C_A_sn2_C_D_A_A_C_A -2854.910419651756
sn2_A_D_C_E_A_B_sn2_A_D_C_C_A_B sn2_A_D_C_E_A_B_sn2_A_D_C_C_A_B -501.690598697311
sn2_E_E_B_A_A_B_sn2_D_E_B_A_A_B sn2_E_E_B_A_A_B_sn2_D_E_B_A_A_B -725.869120890250
sn2_C_D_D_E_C_B_sn2_C_B_D_E_C_B sn2_C_D_D_E_C_B_sn2_C_B_D_E_C_B -2993.304056565653
sn2_D_E_C_A_A_B_sn2_D_E_E_A_A_B sn2_D_E_C_A_A_B_sn2_D_E_E_A_A_B -576.930472559870
sn2_E_C_D_A_B_B_sn2_D_C_D_A_B_B sn2_E_C_D_A_B_B_sn2_D_C_D_A_B_B -881.726038227725
sn2_C_A_C_A_B_C_sn2_C_A_B_A_B_C sn2_C_A_C_A_B_C_sn2_C_A_B_A_B_C -1294.651539698115
sn2_E_C_E_E_B_A_sn2_E_A_E_E_B_A sn2_E_C_E_E_B_A_sn2_E_A_E_E_B_A -796.942133759988
sn2_A_B_A_C_B_C_sn2_A_B_A_C_B_A sn2_A_B_A_C_B_C_sn2_A_B_A_C_B_A -835.418747783204
sn2_A_C_E_B_B_B_sn2_A_C_A_B_B_B sn2_A_C_E_B_B_B_sn2_A_C_A_B_B_B -934.608731117298
sn2_C_A_A_D_B_C_sn2_C_A_A_A_B_C sn2_C_A_A_D_B_C_sn2_C_A_A_A_B_C -1090.487336697338
sn2_C_D_A_D_A_B_sn2_C_A_A_D_A_B sn2_C_D_A_D_A_B_sn2_C_A_A_D_A_B -409.607127338800
sn2_A_D_A_A_B_B_sn2_A_D_A_B_B_B sn2_A_D_A_A_B_B_sn2_A_D_A_B_B_B -881.726827801574
sn2_D_A_C_E_C_C_sn2_D_A_C_E_C_B sn2_D_A_C_E_C_C_sn2_D_A_C_E_C_B -2938.072448493893
sn2_A_B_D_A_B_C_sn2_A_B_D_A_C_C sn2_A_B_D_A_B_C_sn2_A_B_D_A_C_C -3354.964475324186
sn2_C_A_E_A_C_B_sn2_C_A_C_A_C_B sn2_C_A_E_A_C_B_sn2_C_A_C_A_C_B -2935.727044949389
sn2_A_D_B_A_A_C_sn2_A_D_B_A_A_D sn2_A_D_B_A_A_C_sn2_A_D_B_A_A_D -2994.925151656740
sn2_E_B_A_B_A_A_sn2_E_B_A_D_A_A sn2_E_B_A_B_A_A_sn2_E_B_A_D_A_A -477.753009113686
sn2_B_D_A_A_A_B_sn2_E_D_A_A_A_B sn2_B_D_A_A_A_B_sn2_E_D_A_A_A_B -427.992553510111
sn2_D_D_A_B_A_A_sn2_D_D_A_C_A_A sn2_D_D_A_B_A_A_sn2_D_D_A_C_A_A -328.798244114442
sn2_A_B_A_E_A_B_sn2_A_D_A_E_A_B sn2_A_B_A_E_A_B_sn2_A_D_A_E_A_B -669.016509505870
sn2_D_D_D_D_A_D_sn2_E_D_D_D_A_D sn2_D_D_D_D_A_D_sn2_E_D_D_D_A_D -2901.252806216501
sn2_A_D_B_D_A_A_sn2_A_D_D_D_A_A sn2_A_D_B_D_A_A_sn2_A_D_D_D_A_A -363.312005816612
sn2_C_E_A_E_A_B_sn2_C_E_A_C_A_B sn2_C_E_A_E_A_B_sn2_C_E_A_C_A_B -592.964342984429
sn2_C_A_A_B_A_B_sn2_C_A_A_B_A_C sn2_C_A_A_B_A_B_sn2_C_A_A_B_A_C -934.604865869552
sn2_D_D_A_D_A_B_sn2_D_D_A_E_A_B sn2_D_D_A_D_A_B_sn2_D_D_A_E_A_B -411.942009391640
sn2_E_D_B_A_A_B_sn2_E_D_D_A_A_B sn2_E_D_B_A_A_B_sn2_E_D_D_A_A_B -409.607121647773
sn2_A_E_A_D_B_B_sn2_A_E_A_E_B_B sn2_A_E_A_D_B_B_sn2_A_E_A_E_B_B -748.815240996983
sn2_A_E_E_B_B_B_sn2_A_E_E_A_B_B sn2_A_E_E_B_B_B_sn2_A_E_E_A_B_B -748.820191644913
sn2_D_B_A_E_A_B_sn2_D_B_A_C_A_B sn2_D_B_A_E_A_B_sn2_D_B_A_C_A_B -592.954340384561
sn2_D_E_D_A_B_A_sn2_D_D_D_A_B_A sn2_D_E_D_A_B_A_sn2_D_D_D_A_B_A -670.454709720760
sn2_D_D_A_E_B_A_sn2_D_D_A_E_A_A sn2_D_D_A_E_B_A_sn2_D_D_A_E_A_A -312.744139653849
sn2_C_A_A_A_B_D_sn2_C_A_A_A_B_C sn2_C_A_A_A_B_D_sn2_C_A_A_A_B_C -1090.487856064803
sn2_A_B_A_D_A_C_sn2_A_B_A_A_A_C sn2_A_B_A_D_A_C_sn2_A_B_A_A_A_C -842.524327492285
sn2_E_D_B_D_B_B_sn2_E_D_A_D_B_B sn2_E_D_B_D_B_B_sn2_E_D_A_D_B_B -716.753072363739
sn2_B_A_E_A_A_A_sn2_B_A_C_A_A_A sn2_B_A_E_A_A_A_sn2_B_A_C_A_A_A -477.743938427833
sn2_A_A_A_B_A_C_sn2_A_A_A_B_B_C sn2_A_A_A_B_A_C_sn2_A_A_A_B_B_C -1202.574050194900
sn2_A_A_A_B_C_C_sn2_A_A_A_B_B_C sn2_A_A_A_B_C_C_sn2_A_A_A_B_B_C -1202.574046425567
sn2_A_E_A_E_C_B_sn2_A_E_A_E_B_B sn2_A_E_A_E_C_B_sn2_A_E_A_E_B_B -748.815240996988
sn2_E_A_A_A_A_C_sn2_B_A_A_A_A_C sn2_E_A_A_A_A_C_sn2_B_A_A_A_A_C -842.524369374765
sn2_A_C_E_A_B_B_sn2_A_E_E_A_B_B sn2_A_C_E_A_B_B_sn2_A_E_E_A_B_B -748.820191644913
sn2_C_E_D_D_A_C_sn2_C_D_D_D_A_C sn2_C_E_D_D_A_C_sn2_C_D_D_D_A_C -934.612978944822
sn2_A_B_A_E_C_D_sn2_A_B_A_E_B_D sn2_A_B_A_E_C_D_sn2_A_B_A_E_B_D -3370.993873706035
sn2_C_A_A_A_B_B_sn2_C_A_A_A_B_C sn2_C_A_A_A_B_B_sn2_C_A_A_A_B_C -1090.487333980251
sn2_A_D_C_E_A_B_sn2_A_D_C_A_A_B sn2_A_D_C_E_A_B_sn2_A_D_C_A_A_B -409.606806915838
sn2_A_A_A_E_C_C_sn2_A_A_A_A_C_C sn2_A_A_A_E_C_C_sn2_A_A_A_A_C_C -3203.694853642422
sn2_B_E_D_D_C_A_sn2_D_E_D_D_C_A sn2_B_E_D_D_C_A_sn2_D_E_D_D_C_A -2825.184038455960
sn2_A_D_D_C_A_D_sn2_A_D_D_C_A_A sn2_A_D_D_C_A_D_sn2_A_D_D_C_A_A -349.617933528617
sn2_C_A_C_A_B_C_sn2_C_A_A_A_B_C sn2_C_A_C_A_B_C_sn2_C_A_A_A_B_C -1090.487891967821
sn2_D_D_A_E_B_A_sn2_D_E_A_E_B_A sn2_D_D_A_E_B_A_sn2_D_E_A_E_B_A -688.821079219709
sn2_B_A_B_A_A_C_sn2_B_D_B_A_A_C sn2_B_A_B_A_A_C_sn2_B_D_B_A_A_C -973.812888864824
sn2_B_D_A_D_A_A_sn2_B_D_A_D_A_C sn2_B_D_A_D_A_A_sn2_B_D_A_D_A_C -920.935677667943
sn2_D_A_E_E_B_A_sn2_E_A_E_E_B_A sn2_D_A_E_E_B_A_sn2_E_A_E_E_B_A -796.942133759988
sn2_A_C_E_A_C_D_sn2_A_C_E_A_C_A sn2_A_C_E_A_C_D_sn2_A_C_E_A_C_A -2799.682711460038
sn2_A_D_A_D_A_C_sn2_B_D_A_D_A_C sn2_A_D_A_D_A_C_sn2_B_D_A_D_A_C -920.924949157901
sn2_C_D_D_A_A_C_sn2_C_D_D_D_A_C sn2_C_D_D_A_A_C_sn2_C_D_D_D_A_C -934.612978944822
sn2_E_A_A_A_A_C_sn2_E_A_A_E_A_C sn2_E_A_A_A_A_C_sn2_E_A_A_E_A_C -748.824474039867
sn2_A_E_C_C_A_B_sn2_A_D_C_C_A_B sn2_A_E_C_C_A_B_sn2_A_D_C_C_A_B -501.690598697311
sn2_A_A_B_E_A_B_sn2_A_E_B_E_A_B sn2_A_A_B_E_A_B_sn2_A_E_B_E_A_B -480.869438464175
sn2_A_C_A_A_B_D_sn2_A_C_A_A_B_C sn2_A_C_A_A_B_D_sn2_A_C_A_A_B_C -1090.487856030701
sn2_A_E_A_B_A_B_sn2_A_E_A_B_C_B sn2_A_E_A_B_A_B_sn2_A_E_A_B_C_B -3010.960349836167
sn2_C_A_E_E_B_B_sn2_E_A_E_E_B_B sn2_C_A_E_E_B_B_sn2_E_A_E_E_B_B -785.679465998392
sn2_D_D_E_C_B_C_sn2_D_D_E_D_B_C sn2_D_D_E_C_B_C_sn2_D_D_E_D_B_C -1294.646968507576
sn2_C_A_B_C_A_B_sn2_C_A_A_C_A_B sn2_C_A_B_C_A_B_sn2_C_A_A_C_A_B -462.493847949299
sn2_E_A_E_C_A_C_sn2_E_A_E_E_A_C sn2_E_A_E_C_A_C_sn2_E_A_E_E_A_C -769.640876710242
sn2_A_E_E_B_A_D_sn2_A_D_E_B_A_D sn2_A_E_E_B_A_D_sn2_A_D_E_B_A_D -3050.164015849737
sn2_D_A_B_E_A_B_sn2_D_A_B_E_C_B sn2_D_A_B_E_A_B_sn2_D_A_B_E_C_B -3050.164597562306
sn2_B_A_D_A_A_C_sn2_B_A_A_A_A_C sn2_B_A_D_A_A_C_sn2_B_A_A_A_A_C -842.524342704104
sn2_A_B_A_A_C_C_sn2_A_B_A_A_A_C sn2_A_B_A_A_C_C_sn2_A_B_A_A_A_C -842.524327492289
sn2_B_A_B_A_A_A_sn2_B_A_C_A_A_A sn2_B_A_B_A_A_A_sn2_B_A_C_A_A_A -477.743938427835
sn2_D_D_D_E_A_A_sn2_A_D_D_E_A_A sn2_D_D_D_E_A_A_sn2_A_D_D_E_A_A -418.534509007108
sn2_D_D_D_A_B_B_sn2_D_D_D_A_B_A sn2_D_D_D_A_B_B_sn2_D_D_D_A_B_A -656.754367955047
sn2_A_A_A_B_B_B_sn2_A_E_A_B_B_B sn2_A_A_A_B_B_B_sn2_A_E_A_B_B_B -897.759505075643
sn2_D_D_D_C_B_B_sn2_D_D_D_D_B_B sn2_D_D_D_C_B_B_sn2_D_D_D_D_B_B -795.152319607318
sn2_B_D_A_A_A_C_sn2_B_A_A_A_A_C sn2_B_D_A_A_A_C_sn2_B_A_A_A_A_C -842.524342704104
sn2_C_A_E_A_B_C_sn2_C_A_B_A_B_C sn2_C_A_E_A_B_C_sn2_C_A_B_A_B_C -1294.651539698115
sn2_D_D_D_A_B_B_sn2_D_D_C_A_B_B sn2_D_D_D_A_B_B_sn2_D_D_C_A_B_B -808.843541579076
sn2_A_D_C_C_C_B_sn2_A_D_C_C_A_B sn2_A_D_C_C_C_B_sn2_A_D_C_C_A_B -501.690572033032
sn2_C_A_A_C_B_B_sn2_C_A_A_C_A_B sn2_C_A_A_C_B_B_sn2_C_A_A_C_A_B -462.493880513562
sn2_B_E_D_A_B_B_sn2_B_D_D_A_B_B sn2_B_E_D_A_B_B_sn2_B_D_D_A_B_B -920.927176750696
sn2_B_D_A_E_C_A_sn2_D_D_A_E_C_A sn2_B_D_A_E_C_A_sn2_D_D_A_E_C_A -2785.975963104067
sn2_C_A_A_C_B_A_sn2_C_A_A_C_C_A sn2_C_A_A_C_B_A_sn2_C_A_A_C_C_A -2836.545590078607
sn2_C_D_B_A_A_A_sn2_C_D_B_E_A_A sn2_C_D_B_A_A_A_sn2_C_D_B_E_A_A -475.401155677863
sn2_A_D_A_B_B_D_sn2_A_D_A_B_B_B sn2_A_D_A_B_B_D_sn2_A_D_A_B_B_B -881.726827801575
sn2_A_A_D_A_C_A_sn2_A_A_D_E_C_A sn2_A_A_D_A_C_A_sn2_A_A_D_E_C_A -2746.795961663286
sn2_C_E_A_D_B_B_sn2_D_E_A_D_B_B sn2_C_E_A_D_B_B_sn2_D_E_A_D_B_B -896.129455951941
sn2_A_C_E_D_C_B_sn2_A_C_E_D_C_C sn2_A_C_E_D_C_B_sn2_A_C_E_D_C_C -3298.113138214572
sn2_D_E_E_D_C_A_sn2_D_E_D_D_C_A sn2_D_E_E_D_C_A_sn2_D_E_D_D_C_A -2825.184038455975
sn2_A_D_B_D_A_B_sn2_A_D_E_D_A_B sn2_A_D_B_D_A_B_sn2_A_D_E_D_A_B -411.944090190646
sn2_C_C_A_A_B_C_sn2_C_A_A_A_B_C sn2_C_C_A_A_B_C_sn2_C_A_A_A_B_C -1090.487336697338
sn2_A_D_C_A_A_D_sn2_A_D_C_A_A_B sn2_A_D_C_A_A_D_sn2_A_D_C_A_A_B -409.606851881121
sn2_A_D_A_E_B_B_sn2_A_D_A_E_A_B sn2_A_D_A_E_B_B_sn2_A_D_A_E_A_B -372.740043253626
sn2_C_E_A_B_A_C_sn2_C_A_A_B_A_C sn2_C_E_A_B_A_C_sn2_C_A_A_B_A_C -934.604830512687
sn2_D_D_C_A_C_B_sn2_D_D_C_A_B_B sn2_D_D_C_A_C_B_sn2_D_D_C_A_B_B -808.843541579076
sn2_A_A_A_D_B_A_sn2_A_A_D_D_B_A sn2_A_A_A_D_B_A_sn2_A_A_D_D_B_A -617.568363889147
sn2_E_E_D_A_A_B_sn2_E_D_D_A_A_B sn2_E_E_D_A_A_B_sn2_E_D_D_A_A_B -409.607121775187
sn2_A_A_B_A_B_B_sn2_A_A_A_A_B_B sn2_A_A_B_A_B_B_sn2_A_A_A_A_B_B -934.608526395618
sn2_C_E_C_E_B_A_sn2_C_A_C_E_B_A sn2_C_E_C_E_B_A_sn2_C_A_C_E_B_A -778.569999792147
sn2_C_A_B_C_B_C_sn2_C_A_B_A_B_C sn2_C_A_B_C_B_C_sn2_C_A_B_A_B_C -1202.568315080351
sn2_D_A_A_E_A_C_sn2_E_A_A_E_A_C sn2_D_A_A_E_A_C_sn2_E_A_A_E_A_C -861.723933970555
sn2_E_E_A_D_A_A_sn2_E_B_A_D_A_A sn2_E_E_A_D_A_A_sn2_E_B_A_D_A_A -477.738964670186
sn2_E_E_D_B_A_B_sn2_E_E_A_B_A_B sn2_E_E_D_B_A_B_sn2_E_E_A_B_A_B -629.809787935275
sn2_C_E_C_D_C_A_sn2_D_E_C_D_C_A sn2_C_E_C_D_C_A_sn2_D_E_C_D_C_A -2910.139879565212
sn2_A_E_A_C_C_B_sn2_A_B_A_C_C_B sn2_A_E_A_C_C_B_sn2_A_B_A_C_C_B -2990.952732911884
sn2_A_D_D_D_A_D_sn2_A_C_D_D_A_D sn2_A_D_D_D_A_D_sn2_A_C_D_D_A_D -2922.047227029087
sn2_A_E_B_A_A_B_sn2_A_E_B_E_A_B sn2_A_E_B_A_A_B_sn2_A_E_B_E_A_B -480.869438464189
sn2_A_B_A_A_B_B_sn2_A_A_A_A_B_B sn2_A_B_A_A_B_B_sn2_A_A_A_A_B_B -934.608526395618
sn2_D_D_A_A_B_A_sn2_D_D_D_A_B_A sn2_D_D_A_A_B_A_sn2_D_D_D_A_B_A -670.454709720760
sn2_C_A_A_A_A_C_sn2_B_A_A_A_A_C sn2_C_A_A_A_A_C_sn2_B_A_A_A_A_C -842.524369374779
sn2_D_D_E_D_A_B_sn2_D_D_E_A_A_B sn2_D_D_E_D_A_B_sn2_D_D_E_A_A_B -411.942014877323
sn2_D_A_A_C_C_D_sn2_D_A_A_C_A_D sn2_D_A_A_C_C_D_sn2_D_A_A_C_A_D -2882.843274846898
sn2_A_D_A_C_A_A_sn2_A_D_D_C_A_A sn2_A_D_A_C_A_A_sn2_A_D_D_C_A_A -418.534502995100
sn2_A_C_E_D_B_B_sn2_D_C_E_D_B_B sn2_A_C_E_D_B_B_sn2_D_C_E_D_B_B -771.985553949153
sn2_E_A_A_A_A_C_sn2_E_E_A_A_A_C sn2_E_A_A_A_A_C_sn2_E_E_A_A_A_C -881.725504995171
sn2_D_B_D_E_A_B_sn2_D_B_D_A_A_B sn2_D_B_D_E_A_B_sn2_D_B_D_A_A_B -560.895210146509
sn2_C_C_A_A_C_C_sn2_C_D_A_A_C_C sn2_C_C_A_A_C_C_sn2_C_D_A_A_C_C -3242.882436613705
sn2_C_D_C_A_B_A_sn2_C_D_C_A_C_A sn2_C_D_C_A_B_A_sn2_C_D_C_A_C_A -2875.747702950750
sn2_A_E_B_C_A_B_sn2_A_E_B_E_A_B sn2_A_E_B_C_A_B_sn2_A_E_B_E_A_B -480.869438464189
sn2_C_E_D_B_C_B_sn2_C_C_D_B_C_B sn2_C_E_D_B_C_B_sn2_C_C_D_B_C_B -2922.043247316957
sn2_A_B_D_E_A_A_sn2_A_D_D_E_A_A sn2_A_B_D_E_A_A_sn2_A_D_D_E_A_A -418.534509007108
sn2_D_B_A_D_A_B_sn2_D_B_A_D_A_C sn2_D_B_A_D_A_B_sn2_D_B_A_D_A_C -920.927175597158
sn2_A_D_E_B_A_A_sn2_A_D_E_E_A_A sn2_A_D_E_B_A_A_sn2_A_D_E_E_A_A -351.949503851436
sn2_E_E_B_E_A_B_sn2_A_E_B_E_A_B sn2_E_E_B_E_A_B_sn2_A_E_B_E_A_B -592.962025783922
sn2_A_D_A_E_A_A_sn2_E_D_A_E_A_A sn2_A_D_A_E_A_A_sn2_E_D_A_E_A_A -422.509676331663
