calc label enthalpy
e2ts_C_D_D_D_B_A e2ts_C_D_D_D_B_A -748.75019662
e2ts_C_D_A_E_B_B-e2ts_C_D_E_E_B_B e2ts_C_D_E_E_B_B -880.01882533
e2ts_C_D_A_E_B_B-e2ts_C_D_D_E_B_B e2ts_C_D_D_E_B_B -863.98108277
e2ts_C_D_A_E_B_B-e2ts_C_D_A_E_B_A e2ts_C_D_A_E_B_A -725.60937099
e2ts_C_D_A_E_B_B-e2ts_C_C_A_E_B_B e2ts_C_C_A_E_B_B -877.69958072
e2ts_C_D_A_E_A_A-e2ts_E_D_A_E_A_A e2ts_E_D_A_E_A_A -328.71254029
e2ts_C_D_A_D_C_B e2ts_C_D_A_D_C_B -2921.96528121
e2ts_C_D_A_D_B_A-e2ts_C_D_D_D_B_A e2ts_C_D_D_D_B_A -748.75005113
e2ts_C_D_A_D_B_A-e2ts_B_D_A_D_B_A e2ts_B_D_A_D_B_A -821.64949731
e2ts_C_D_A_D_A_A-e2ts_B_D_A_D_A_A e2ts_B_D_A_D_A_A -461.63077874
e2ts_C_D_A_D_A_A e2ts_C_D_A_D_A_A -349.54713100
e2ts_C_D_A_A_C_B-e2ts_C_D_A_A_C_C e2ts_C_D_A_A_C_C -3242.82671609
e2ts_C_D_A_A_C_B-e2ts_C_D_A_A_C_A e2ts_C_D_A_A_C_A -2783.59571501
e2ts_C_D_A_A_C_A-e2ts_C_B_A_A_C_A e2ts_C_B_A_A_C_A -2948.57523612
e2ts_C_D_A_A_B_B e2ts_C_D_A_A_B_B -769.59053654
e2ts_C_D_A_A_B_A e2ts_C_D_A_A_B_A -670.39639614
e2ts_C_C_E_E_B_C-e2ts_C_C_E_E_B_B e2ts_C_C_E_E_B_B -932.92186423
e2ts_C_C_E_E_B_C e2ts_C_C_E_E_B_C -1292.96370693
e2ts_C_C_E_D_B_B e2ts_C_C_E_D_B_B -916.88114188
e2ts_C_C_E_D_B_A e2ts_C_C_E_D_B_A -817.69054410
e2ts_C_C_D_E_B_A-e2ts_C_C_E_E_B_A e2ts_C_C_E_E_B_A -833.73319167
e2ts_C_C_D_E_B_A e2ts_C_C_D_E_B_A -817.69056365
e2ts_C_C_D_C_B_A-e2ts_C_C_D_A_B_A e2ts_C_C_D_A_B_A -762.45895291
e2ts_C_C_D_C_B_A-e2ts_C_C_C_C_B_A e2ts_C_C_C_C_B_A -907.48400325
e2ts_C_C_D_A_B_B-e2ts_C_C_E_A_B_B e2ts_C_C_E_A_B_B -877.69965098
e2ts_C_C_D_A_B_B-e2ts_C_C_D_D_B_B e2ts_C_C_D_D_B_B -900.83954645
e2ts_C_C_D_A_B_B e2ts_C_C_D_A_B_B -861.66160223
e2ts_C_C_C_E_B_A-e2ts_C_C_C_D_B_A e2ts_C_C_C_D_B_A -854.56705961
e2ts_C_C_C_E_B_A-e2ts_C_C_C_C_B_A e2ts_C_C_C_C_B_A -907.48394591
e2ts_C_C_C_A_B_C e2ts_C_C_C_A_B_C -1274.61997973
e2ts_C_C_C_A_A_A-e2ts_C_C_C_B_A_A e2ts_C_C_C_B_A_A -659.54098165
e2ts_C_C_C_A_A_A e2ts_C_C_C_A_A_A -455.37079757
e2ts_C_C_A_D_C_C-e2ts_C_C_E_D_C_C e2ts_C_C_E_D_C_C -3390.12858746
e2ts_C_C_A_D_C_C-e2ts_C_C_A_A_C_C e2ts_C_C_A_A_C_C -3295.73045019
e2ts_C_C_A_D_C_C e2ts_C_C_A_D_C_C -3334.91015649
e2ts_C_C_A_D_B_C-e2ts_C_C_C_D_B_C e2ts_C_C_C_D_B_C -1313.79949306
e2ts_C_C_A_D_B_C-e2ts_C_C_A_E_B_C e2ts_C_C_A_E_B_C -1237.74109791
e2ts_C_C_A_D_B_B-e2ts_C_C_D_D_B_B e2ts_C_C_D_D_B_B -900.83951749
e2ts_C_C_A_D_B_B e2ts_C_C_A_D_B_B -861.66160526
e2ts_C_C_A_B_A_A-e2ts_C_C_E_B_A_A e2ts_C_C_E_B_A_A -622.66067344
e2ts_C_C_A_B_A_A e2ts_C_C_A_B_A_A -567.44902124
e2ts_C_C_A_A_B_B e2ts_C_C_A_A_B_B -822.48658800
e2ts_C_B_E_A_C_B-e2ts_C_E_E_A_C_B e2ts_C_E_E_A_C_B -2954.04310487
e2ts_C_B_E_A_C_A-e2ts_C_C_E_A_C_A e2ts_C_C_E_A_C_A -2891.70775681
e2ts_C_B_E_A_C_A-e2ts_C_B_E_A_C_B e2ts_C_B_E_A_C_B -3102.97306602
e2ts_C_B_D_A_B_B e2ts_C_B_D_A_B_B -973.73849031
e2ts_C_B_C_A_B_A-e2ts_C_B_C_E_B_A e2ts_C_B_C_E_B_A -982.67978921
e2ts_C_B_C_A_B_A e2ts_C_B_C_A_B_A -927.46793797
e2ts_C_B_A_E_A_A-e2ts_C_B_D_E_A_A e2ts_C_B_D_E_A_A -569.74823005
e2ts_C_B_A_E_A_A-e2ts_C_B_A_D_A_A e2ts_C_B_A_D_A_A -514.53195587
e2ts_C_B_A_E_A_A-e2ts_B_B_A_E_A_A e2ts_B_B_A_E_A_A -642.65078446
e2ts_C_B_A_E_A_A e2ts_C_B_A_E_A_A -530.56930326
e2ts_C_A_E_E_B_C-e2ts_C_D_E_E_B_C e2ts_C_D_E_E_B_C -1240.06185476
e2ts_C_A_E_E_B_C-e2ts_B_A_E_E_B_C e2ts_B_A_E_E_B_C -1312.95404120
e2ts_C_A_E_E_B_C e2ts_C_A_E_E_B_C -1200.87842197
e2ts_C_A_E_E_B_A-e2ts_C_C_E_E_B_A e2ts_C_C_E_E_B_A -833.73318646
e2ts_C_A_E_D_C_C-e2ts_C_C_E_D_C_C e2ts_C_C_E_D_C_C -3390.12755848
e2ts_C_A_E_D_C_C-e2ts_B_A_E_D_C_C e2ts_B_A_E_D_C_C -3410.11681111
e2ts_C_A_E_D_C_B-e2ts_C_E_E_D_C_B e2ts_C_E_E_D_C_B -2993.22381767
e2ts_C_A_E_D_C_B-e2ts_C_C_E_D_C_B e2ts_C_C_E_D_C_B -3030.07985285
e2ts_C_A_E_D_C_B-e2ts_C_A_E_D_C_A e2ts_C_A_E_D_C_A -2838.81122747
e2ts_C_A_E_D_C_A-e2ts_D_A_E_D_C_A e2ts_D_A_E_D_C_A -2785.89896193
e2ts_C_A_E_D_B_D-e2ts_C_A_E_E_B_D e2ts_C_A_E_E_B_D -3314.07996879
e2ts_C_A_E_D_B_C-e2ts_C_C_E_D_B_C e2ts_C_C_E_D_B_C -1276.92449857
e2ts_C_A_E_D_B_C-e2ts_C_A_E_D_B_D e2ts_C_A_E_D_B_D -3298.04085628
e2ts_C_A_E_D_B_C-e2ts_C_A_D_D_B_C e2ts_C_A_D_D_B_C -1168.80205152
e2ts_C_A_E_D_B_B-e2ts_C_A_E_E_B_B e2ts_C_A_E_E_B_B -840.83520473
e2ts_C_A_E_D_B_B-e2ts_C_A_E_C_B_B e2ts_C_A_E_C_B_B -877.72777384
e2ts_C_A_E_D_B_B-e2ts_B_A_E_D_B_B e2ts_B_A_E_D_B_B -936.87542014
e2ts_C_A_E_D_B_A e2ts_C_A_E_D_B_A -725.61004764
e2ts_C_A_E_A_C_C-e2ts_C_A_E_E_C_C e2ts_C_A_E_E_C_C -3314.08509784
e2ts_C_A_E_A_C_C-e2ts_C_A_E_A_C_A e2ts_C_A_E_A_C_A -2799.62981935
e2ts_C_A_E_A_C_B-e2ts_C_E_E_A_C_B e2ts_C_E_E_A_C_B -2954.04202909
e2ts_C_A_E_A_C_B-e2ts_C_D_E_A_C_B e2ts_C_D_E_A_C_B -2938.00327986
e2ts_C_A_E_A_C_B-e2ts_C_A_E_E_C_B e2ts_C_A_E_E_C_B -2954.04154131
e2ts_C_A_E_A_C_B-e2ts_C_A_E_A_C_A e2ts_C_A_E_A_C_A -2799.62978232
e2ts_C_A_E_A_C_B e2ts_C_A_E_A_C_B -2898.81849427
e2ts_C_A_E_A_C_A-e2ts_C_A_E_E_C_A e2ts_C_A_E_E_C_A -2854.84553837
e2ts_C_A_E_A_C_A-e2ts_C_A_E_C_C_A e2ts_C_A_E_C_C_A -2891.73099689
e2ts_C_A_E_A_B_D-e2ts_C_D_E_A_B_D e2ts_C_D_E_A_B_D -3298.03849884
e2ts_C_A_E_A_B_D-e2ts_C_A_E_E_B_D e2ts_C_A_E_E_B_D -3314.07996657
e2ts_C_A_E_A_B_C e2ts_C_A_E_A_B_C -1145.65584388
e2ts_C_A_E_A_B_A-e2ts_C_C_E_A_B_A e2ts_C_C_E_A_B_A -778.50965521
e2ts_C_A_D_E_C_C-e2ts_C_D_D_E_C_C e2ts_C_D_D_E_C_C -3337.22394449
e2ts_C_A_D_E_C_C-e2ts_C_A_E_E_C_C e2ts_C_A_E_E_C_C -3314.08309647
e2ts_C_A_D_E_C_B-e2ts_C_A_D_D_C_B e2ts_C_A_D_D_C_B -2921.96052298
e2ts_C_A_D_E_B_D-e2ts_C_A_D_E_B_B e2ts_C_A_D_E_B_B -824.79738200
e2ts_C_A_D_E_B_C-e2ts_D_A_D_E_B_C e2ts_D_A_D_E_B_C -1131.92524005
e2ts_C_A_D_E_B_B-e2ts_C_C_D_E_B_B e2ts_C_C_D_E_B_B -916.87920431
e2ts_C_A_D_E_B_A-e2ts_C_A_D_E_B_B e2ts_C_A_D_E_B_B -824.79753399
e2ts_C_A_D_E_A_A-e2ts_D_A_D_E_A_A e2ts_D_A_D_E_A_A -312.66612321
e2ts_C_A_D_E_A_A-e2ts_C_B_D_E_A_A e2ts_C_B_D_E_A_A -569.74825710
e2ts_C_A_D_E_A_A-e2ts_C_A_A_E_A_A e2ts_C_A_A_E_A_A -326.40101527
e2ts_C_A_D_E_A_A-e2ts_B_A_D_E_A_A e2ts_B_A_D_E_A_A -477.66697998
e2ts_C_A_D_E_A_A-e2ts_A_A_D_E_A_A e2ts_A_A_D_E_A_A -273.48587228
e2ts_C_A_D_D_C_C-e2ts_B_A_D_D_C_C e2ts_B_A_D_D_C_C -3394.08097469
e2ts_C_A_D_D_B_B e2ts_C_A_D_D_B_B -808.76055415
e2ts_C_A_D_D_A_A-e2ts_B_A_D_D_A_A e2ts_B_A_D_D_A_A -461.62778717
e2ts_C_A_D_D_A_A e2ts_C_A_D_D_A_A -349.54451427
e2ts_C_A_D_A_C_C-e2ts_D_A_D_A_C_C e2ts_D_A_D_A_C_C -3189.91477975
e2ts_C_A_D_A_C_C-e2ts_C_A_D_C_C_C e2ts_C_A_D_C_C_C -3334.92275423
e2ts_C_A_D_A_C_B-e2ts_C_C_D_A_C_B e2ts_C_C_D_A_C_B -2974.86035570
e2ts_C_A_D_A_C_A-e2ts_C_D_D_A_C_A e2ts_C_D_D_A_C_A -2822.77073525
e2ts_C_A_D_A_B_C-e2ts_C_A_D_D_B_C e2ts_C_A_D_D_B_C -1168.80200441
e2ts_C_A_D_A_B_B-e2ts_C_A_D_D_B_B e2ts_C_A_D_D_B_B -808.76057335
e2ts_C_A_D_A_B_B-e2ts_B_A_D_A_B_B e2ts_B_A_D_A_B_B -881.66178072
e2ts_C_A_D_A_B_B e2ts_C_A_D_A_B_B -769.58222763
e2ts_C_A_D_A_A_A-e2ts_C_A_E_A_A_A e2ts_C_A_E_A_A_A -326.40373148
e2ts_C_A_D_A_A_A-e2ts_B_A_D_A_A_A e2ts_B_A_D_A_A_A -422.45032653
e2ts_C_A_D_A_A_A e2ts_C_A_D_A_A_A -310.36595052
e2ts_C_A_C_E_C_C e2ts_C_A_C_E_C_C -3350.95676983
e2ts_C_A_C_D_C_C-e2ts_C_D_C_D_C_C e2ts_C_D_C_D_C_C -3374.10379918
e2ts_C_A_C_C_A_D-e2ts_C_A_C_C_A_C e2ts_C_A_C_C_A_C -914.54603984
e2ts_C_A_C_C_A_D e2ts_C_A_C_C_A_D -3027.74227109
e2ts_C_A_C_C_A_A-e2ts_C_B_C_C_A_A e2ts_C_B_C_C_A_A -659.54570128
e2ts_C_A_A_E_C_C-e2ts_C_A_A_E_C_A e2ts_C_A_A_E_C_A -2799.62471886
e2ts_C_A_A_E_C_C-e2ts_B_A_A_E_C_C e2ts_B_A_A_E_C_C -3370.93684928
e2ts_C_A_A_E_C_C e2ts_C_A_A_E_C_C -3258.86052791
e2ts_C_A_A_E_B_D-e2ts_B_A_A_E_B_D e2ts_B_A_A_E_B_D -3370.93318074
e2ts_C_A_A_E_B_C-e2ts_C_C_A_E_B_C e2ts_C_C_A_E_B_C -1237.74104360
e2ts_C_A_A_E_B_C e2ts_C_A_A_E_B_C -1145.65582333
e2ts_C_A_A_E_B_A-e2ts_C_B_A_E_B_A e2ts_C_B_A_E_B_A -890.58880172
e2ts_C_A_A_D_C_C-e2ts_C_A_A_D_C_A e2ts_C_A_A_D_C_A -2783.58852272
e2ts_C_A_A_D_C_C-e2ts_B_A_A_D_C_C e2ts_B_A_A_D_C_C -3354.89990512
e2ts_C_A_A_D_B_B-e2ts_C_A_D_D_B_B e2ts_C_A_D_D_B_B -808.76063622
e2ts_C_A_A_D_B_B-e2ts_C_A_A_A_B_B e2ts_C_A_A_A_B_B -730.40675726
e2ts_C_A_A_D_B_B e2ts_C_A_A_D_B_B -769.58153669
e2ts_C_A_A_D_A_A e2ts_C_A_A_D_A_A -310.36475718
e2ts_C_A_A_C_C_A-e2ts_B_A_A_C_C_A e2ts_B_A_A_C_C_A -2948.58774156
e2ts_C_A_A_C_C_A e2ts_C_A_A_C_C_A -2836.51342940
e2ts_C_A_A_C_B_A e2ts_C_A_A_C_B_A -723.31646740
e2ts_C_A_A_A_B_A e2ts_C_A_A_A_B_A -631.21421478
e2ts_B_E_E_E_B_A-e2ts_D_E_E_E_B_A e2ts_D_E_E_E_B_A -743.96604982
e2ts_B_E_E_E_B_A-e2ts_B_E_E_E_B_B e2ts_B_E_E_E_B_B -1008.13948642
e2ts_B_E_E_E_B_A-e2ts_A_E_E_E_B_A e2ts_A_E_E_E_B_A -704.78120346
e2ts_B_E_E_E_A_A-e2ts_C_E_E_E_A_A e2ts_C_E_E_E_A_A -436.85179558
e2ts_B_E_E_E_A_A-e2ts_B_C_E_E_A_A e2ts_B_C_E_E_A_A -585.79473055
e2ts_B_E_E_E_A_A e2ts_B_E_E_E_A_A -548.94257852
e2ts_B_E_E_C_B_A-e2ts_D_E_E_C_B_A e2ts_D_E_E_C_B_A -780.85336269
e2ts_B_E_E_C_B_A-e2ts_C_E_E_C_B_A e2ts_C_E_E_C_B_A -833.75460044
e2ts_B_E_E_C_B_A-e2ts_B_E_A_C_B_A e2ts_B_E_A_C_B_A -890.61768764
e2ts_B_E_E_C_B_A-e2ts_B_A_E_C_B_A e2ts_B_A_E_C_B_A -890.60806019
e2ts_B_E_E_C_B_A e2ts_B_E_E_C_B_A -945.83482303
e2ts_B_E_E_A_C_A-e2ts_B_E_E_A_C_B e2ts_B_E_E_A_C_B -3066.12238547
e2ts_B_E_E_A_C_A-e2ts_B_B_E_A_C_A e2ts_B_B_E_A_C_A -3115.85851492
e2ts_B_E_D_E_B_A-e2ts_B_D_D_E_B_A e2ts_B_D_D_E_B_A -876.86576907
e2ts_B_E_D_A_B_B-e2ts_B_E_D_D_B_A e2ts_B_E_D_D_B_A -876.87056054
e2ts_B_E_C_A_B_A e2ts_B_E_C_A_B_A -890.62092039
e2ts_B_E_A_E_B_B-e2ts_A_E_A_E_B_B e2ts_A_E_A_E_B_B -748.74749854
e2ts_B_E_A_E_B_A-e2ts_A_E_A_E_B_A e2ts_A_E_A_E_B_A -649.55660146
e2ts_B_E_A_E_A_A e2ts_B_E_A_E_A_A -493.71547019
e2ts_B_E_A_D_B_C-e2ts_B_E_E_D_B_C e2ts_B_E_E_D_B_C -1352.14387931
e2ts_B_E_A_D_B_C-e2ts_B_E_C_D_B_C e2ts_B_E_C_D_B_C -1389.02404248
e2ts_B_E_A_D_B_C-e2ts_B_E_A_E_B_C e2ts_B_E_A_E_B_C -1312.95819762
e2ts_B_E_A_D_B_C-e2ts_B_E_A_A_B_C e2ts_B_E_A_A_B_C -1257.75481708
e2ts_B_E_A_D_B_C-e2ts_B_D_A_D_B_C e2ts_B_D_A_D_B_C -1280.87628087
e2ts_B_E_A_D_B_A-e2ts_B_E_A_D_B_C e2ts_B_E_A_D_B_C -1296.92805027
e2ts_B_E_A_D_B_A e2ts_B_E_A_D_B_A -837.69148320
e2ts_B_E_A_C_C_A e2ts_B_E_A_C_C_A -3003.81344624
e2ts_B_E_A_C_B_A e2ts_B_E_A_C_B_A -890.61755910
e2ts_B_E_A_A_C_B-e2ts_B_E_A_A_C_A e2ts_B_E_A_A_C_A -2911.74056619
e2ts_B_E_A_A_B_A e2ts_B_E_A_A_B_A -798.51797127
e2ts_B_E_A_A_A_A-e2ts_E_E_A_A_A_A e2ts_E_E_A_A_A_A -289.54790855
e2ts_B_E_A_A_A_A e2ts_B_E_A_A_A_A -438.50132423
e2ts_B_D_E_A_C_B e2ts_B_D_E_A_C_B -3050.08053392
e2ts_B_D_E_A_C_A-e2ts_C_D_E_A_C_A e2ts_C_D_E_A_C_A -2838.81097700
e2ts_B_D_E_A_B_A e2ts_B_D_E_A_B_A -837.69258479
e2ts_B_D_E_A_A_A-e2ts_B_E_E_A_A_A e2ts_B_E_E_A_A_A -493.71876055
e2ts_B_D_E_A_A_A-e2ts_B_D_E_E_A_A e2ts_B_D_E_E_A_A -532.89380342
e2ts_B_D_E_A_A_A-e2ts_B_A_E_A_A_A e2ts_B_A_E_A_A_A -438.48834426
e2ts_B_D_E_A_A_A e2ts_B_D_E_A_A_A -477.67182707
e2ts_B_D_D_A_B_B-e2ts_D_D_D_A_B_B e2ts_D_D_D_A_B_B -755.85326484
e2ts_B_D_D_A_A_D-e2ts_B_E_D_A_A_A e2ts_B_E_D_A_A_A -477.67717256
e2ts_B_D_D_A_A_D-e2ts_B_D_D_D_A_A e2ts_B_D_D_D_A_A -500.80823608
e2ts_B_D_D_A_A_D-e2ts_B_A_D_A_A_A e2ts_B_A_D_A_A_A -422.45040434
e2ts_B_D_D_A_A_A e2ts_B_D_D_A_A_A -461.63219993
e2ts_B_D_A_E_C_B-e2ts_C_D_A_E_C_B e2ts_C_D_A_E_C_B -2938.00224893
e2ts_B_D_A_E_C_B e2ts_B_D_A_E_C_B -3050.07802735
e2ts_B_D_A_E_C_A e2ts_B_D_A_E_C_A -2950.88151250
e2ts_B_D_A_E_B_D-e2ts_C_D_A_E_B_A e2ts_C_D_A_E_B_A -725.60943193
e2ts_B_D_A_E_B_D-e2ts_B_D_A_A_B_A e2ts_B_D_A_A_B_A -782.47725218
e2ts_B_D_A_E_B_A-e2ts_B_D_A_E_B_B e2ts_B_D_A_E_B_B -936.87927371
e2ts_B_D_A_E_B_A-e2ts_B_D_A_D_B_A e2ts_B_D_A_D_B_A -821.64951807
e2ts_B_D_A_E_B_A-e2ts_B_C_A_E_B_A e2ts_B_C_A_E_B_A -890.58509869
e2ts_B_D_A_E_B_A e2ts_B_D_A_E_B_A -837.68701144
e2ts_B_D_A_E_A_A-e2ts_B_C_A_E_A_A e2ts_B_C_A_E_A_A -530.57056531
e2ts_B_D_A_E_A_A e2ts_B_D_A_E_A_A -477.66839487
e2ts_B_D_A_D_A_A e2ts_B_D_A_D_A_A -461.63076554
e2ts_B_D_A_A_C_B e2ts_B_D_A_A_C_B -2994.86956049
e2ts_B_D_A_A_C_A-e2ts_B_B_A_A_C_A e2ts_B_B_A_A_C_A -3060.65370003
e2ts_B_D_A_A_A_A e2ts_B_D_A_A_A_A -422.45742741
e2ts_B_C_E_A_C_B-e2ts_B_C_E_D_C_B e2ts_B_C_E_D_C_B -3142.15262202
e2ts_B_C_E_A_C_B e2ts_B_C_E_A_C_B -3102.97624257
e2ts_B_C_D_A_A_A-e2ts_B_C_E_A_A_A e2ts_B_C_E_A_A_A -530.56927215
e2ts_B_C_A_A_B_B e2ts_B_C_A_A_B_B -934.56761816
e2ts_B_B_E_A_B_A-e2ts_B_B_E_D_B_A e2ts_B_B_E_D_B_A -1041.84293030
e2ts_B_A_E_E_C_A e2ts_B_A_E_E_C_A -2966.92566618
e2ts_B_A_E_E_B_A-e2ts_B_C_E_E_B_A e2ts_B_C_E_E_B_A -945.81137012
e2ts_B_A_E_E_B_A-e2ts_B_B_E_E_B_A e2ts_B_B_E_E_B_A -1057.88567070
e2ts_B_A_E_E_B_A-e2ts_B_A_E_E_B_B e2ts_B_A_E_E_B_B -952.91899353
e2ts_B_A_E_E_B_A-e2ts_A_A_E_E_B_A e2ts_A_A_E_E_B_A -649.56148017
e2ts_B_A_E_E_B_A e2ts_B_A_E_E_B_A -853.73262871
e2ts_B_A_E_E_A_D e2ts_B_A_E_E_A_D -3066.08727614
e2ts_B_A_E_D_C_B e2ts_B_A_E_D_C_B -3050.07648564
e2ts_B_A_E_A_C_C-e2ts_B_C_E_A_C_C e2ts_B_C_E_A_C_C -3463.02049782
e2ts_B_A_E_A_C_C-e2ts_B_A_D_A_C_C e2ts_B_A_D_A_C_C -3354.90342265
e2ts_B_A_E_A_C_B-e2ts_B_A_E_E_C_B e2ts_B_A_E_E_C_B -3066.11913982
e2ts_B_A_E_A_C_B-e2ts_B_A_E_A_C_A e2ts_B_A_E_A_C_A -2911.70758807
e2ts_B_A_E_A_C_B-e2ts_B_A_D_A_C_B e2ts_B_A_D_A_C_B -2994.86013594
e2ts_B_A_E_A_C_A-e2ts_B_B_E_A_C_A e2ts_B_B_E_A_C_A -3115.85854848
e2ts_B_A_E_A_B_C-e2ts_B_C_E_A_B_C e2ts_B_C_E_A_B_C -1349.81813820
e2ts_B_A_E_A_B_C-e2ts_B_A_E_A_B_D e2ts_B_A_E_A_B_D -3370.93253991
e2ts_B_A_E_A_B_C e2ts_B_A_E_A_B_C -1257.73201038
e2ts_B_A_E_A_B_A-e2ts_E_A_E_A_B_A e2ts_E_A_E_A_B_A -649.55661045
e2ts_B_A_E_A_B_A-e2ts_B_A_E_D_B_A e2ts_B_A_E_D_B_A -837.68569346
e2ts_B_A_E_A_B_A e2ts_B_A_E_A_B_A -798.50744449
e2ts_B_A_D_E_C_C-e2ts_D_A_D_E_C_C e2ts_D_A_D_E_C_C -3245.13088813
e2ts_B_A_D_E_C_C-e2ts_B_A_E_E_C_C e2ts_B_A_E_E_C_C -3426.15963660
e2ts_B_A_D_E_C_B-e2ts_B_A_D_E_C_C e2ts_B_A_D_E_C_C -3410.12083496
e2ts_B_A_D_E_C_B-e2ts_B_A_A_E_C_B e2ts_B_A_A_E_C_B -3010.88900127
e2ts_B_A_D_E_B_A e2ts_B_A_D_E_B_A -837.68675306
e2ts_B_A_D_C_B_A e2ts_B_A_D_C_B_A -874.56938808
e2ts_B_A_A_A_C_B-e2ts_A_A_A_A_C_B e2ts_A_A_A_A_C_B -2751.51521495
e2ts_B_A_A_A_C_B e2ts_B_A_A_A_C_B -2955.68469524
e2ts_B_A_A_A_B_B-e2ts_C_A_A_A_B_B e2ts_C_A_A_A_B_B -730.40679328
e2ts_B_A_A_A_B_A e2ts_B_A_A_A_B_A -743.29405939
e2ts_A_E_E_D_A_A-e2ts_D_E_E_D_A_A e2ts_D_E_E_D_A_A -367.89084229
e2ts_A_E_E_D_A_A-e2ts_C_E_E_D_A_A e2ts_C_E_E_D_A_A -420.80720307
e2ts_A_E_E_D_A_A-e2ts_A_E_E_E_A_A e2ts_A_E_E_E_A_A -344.74342986
e2ts_A_E_E_C_A_A e2ts_A_E_E_C_A_A -381.65327953
e2ts_A_E_E_A_C_B-e2ts_A_E_E_E_C_B e2ts_A_E_E_E_C_B -2917.16822246
e2ts_A_E_E_A_C_B-e2ts_A_E_E_D_C_B e2ts_A_E_E_D_C_B -2901.13192855
e2ts_A_E_E_A_C_A-e2ts_D_E_E_A_C_A e2ts_D_E_E_A_C_A -2801.94570524
e2ts_A_E_E_A_C_A-e2ts_A_E_E_E_C_A e2ts_A_E_E_E_C_A -2817.97918932
e2ts_A_E_E_A_C_A-e2ts_A_E_E_D_C_A e2ts_A_E_E_D_C_A -2801.94185712
e2ts_A_E_D_E_A_A e2ts_A_E_D_E_A_A -328.70716617
e2ts_A_E_D_D_C_A e2ts_A_E_D_D_C_A -2785.90114778
e2ts_A_E_D_D_B_A-e2ts_D_E_D_D_B_A e2ts_D_E_D_D_B_A -711.88166388
e2ts_A_E_D_D_B_A e2ts_A_E_D_D_B_A -672.69951084
e2ts_A_E_D_C_C_A e2ts_A_E_D_C_C_A -2838.82860150
e2ts_A_E_D_A_C_B e2ts_A_E_D_A_C_B -2845.91270289
e2ts_A_E_D_A_B_B-e2ts_A_E_D_E_B_B e2ts_A_E_D_E_B_B -787.92754635
e2ts_A_E_D_A_B_A-e2ts_A_E_D_C_B_A e2ts_A_E_D_C_B_A -725.63162948
e2ts_A_E_D_A_A_A-e2ts_A_E_D_D_A_A e2ts_A_E_D_D_A_A -312.67102984
e2ts_A_E_D_A_A_A-e2ts_A_E_C_A_A_A e2ts_A_E_C_A_A_A -326.43802600
e2ts_A_E_D_A_A_A-e2ts_A_E_A_A_A_A e2ts_A_E_A_A_A_A -234.31659489
e2ts_A_E_C_E_B_A-e2ts_C_E_C_E_B_A e2ts_C_E_C_E_B_A -833.75163857
e2ts_A_E_C_D_C_B-e2ts_C_E_C_D_C_B e2ts_C_E_C_D_C_B -3030.11220044
e2ts_A_E_C_D_C_B-e2ts_B_E_C_D_C_B e2ts_B_E_C_D_C_B -3142.18926222
e2ts_A_E_C_D_C_B e2ts_A_E_C_D_C_B -2938.02689350
e2ts_A_E_C_D_B_A-e2ts_D_E_C_D_B_A e2ts_D_E_C_D_B_A -764.81355832
e2ts_A_E_C_D_B_A-e2ts_C_E_C_D_B_A e2ts_C_E_C_D_B_A -817.71529466
e2ts_A_E_C_D_B_A e2ts_A_E_C_D_B_A -725.63315696
e2ts_A_E_C_D_A_A-e2ts_C_E_C_D_A_A e2ts_C_E_C_D_A_A -457.69981982
e2ts_A_E_C_D_A_A-e2ts_A_E_C_A_A_A e2ts_A_E_C_A_A_A -326.43803266
e2ts_A_E_C_D_A_A e2ts_A_E_C_D_A_A -365.61512904
e2ts_A_E_C_A_C_B-e2ts_B_E_C_A_C_B e2ts_B_E_C_A_C_B -3103.01739608
e2ts_A_E_C_A_C_A-e2ts_B_E_C_A_C_A e2ts_B_E_C_A_C_A -3003.81663626
e2ts_A_E_B_A_B_B-e2ts_D_E_B_A_B_B e2ts_D_E_B_A_B_B -936.90717400
e2ts_A_E_B_A_B_A-e2ts_C_E_B_A_B_A e2ts_C_E_B_A_B_A -890.61507716
e2ts_A_E_A_D_C_B-e2ts_A_E_A_E_C_B e2ts_A_E_A_E_C_B -2861.95027251
e2ts_A_E_A_D_B_B-e2ts_B_E_A_D_B_B e2ts_B_E_A_D_B_B -936.88450793
e2ts_A_E_A_D_B_B-e2ts_A_E_A_D_B_A e2ts_A_E_A_D_B_A -633.51978333
e2ts_A_E_A_D_A_A-e2ts_C_E_A_D_A_A e2ts_C_E_A_D_A_A -365.58810623
e2ts_A_E_A_D_A_A-e2ts_A_C_A_D_A_A e2ts_A_C_A_D_A_A -310.36605693
e2ts_A_E_A_C_C_B-e2ts_A_E_E_C_C_B e2ts_A_E_E_C_C_B -2954.06171196
e2ts_A_E_A_C_C_B e2ts_A_E_A_C_C_B -2898.84982299
e2ts_A_E_A_C_B_A-e2ts_B_E_A_C_B_A e2ts_B_E_A_C_B_A -890.61769231
e2ts_A_E_A_C_B_A e2ts_A_E_A_C_B_A -686.45458065
e2ts_A_E_A_B_A_A-e2ts_D_E_A_B_A_A e2ts_D_E_A_B_A_A -477.69930045
e2ts_A_E_A_A_C_A e2ts_A_E_A_A_C_A -2707.54435074
e2ts_A_E_A_A_B_B-e2ts_A_A_A_A_B_B e2ts_A_A_A_A_B_B -638.31502562
